adl_id,Description,Fips_County,Date,population_2010,latitude,longitude,Land_Area,Water_Area,Total_Area,Y_bomb_threat,Y_cyberbullying,Y_harassment,Y_literature_dump,Y_not_specified,Y_performance,Y_vandalism,conspiracy,general_antisemitism,holocaust_denial,israel,money,nazi,oppression_connection,in_school,not_specified,outside_school,publication,school_event,school_trip,social_media,Perpetrator-crowd,Perpetrator-not_specified,Perpetrator-outsider,Perpetrator-parent,Perpetrator-school_personnel,Perpetrator-student,Perpetrator-students,Perpetrator-teacher,not specified,outsider,parent,school,school personnel,student,teacher
2634,two middle school students drew swastikas in other students' yearbooks.,25027,1.0767123287671232,"798,552",42.311693,-71.940282,"1,510.77",68.424,"1,579.19",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1260,jewish students faced anti-semitic harassment in school.,34029,1.0767123287671232,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1815,"student drew swastika and wrote: ""adolf hitler is my boy"" on another student's homework assignment.",34029,1.0767123287671232,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
355,jewish woman verbally harassed with anti-semitic remarks by another parent at school function.,36047,1.0767123287671232,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2550,elementary school sign vandalized with swastika.,42017,1.0767123287671232,"625,249",40.336887,-75.10706,604.307,17.567,621.874,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1422,middle school student student received drawing of swastika on his graduation yearbook.,42091,1.0767123287671232,"799,874",40.209998999999996,-75.370201,483.04,4.155,487.195,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1832,students received an email that denied the events of the holocaust.,53067,1.0767123287671232,"252,264",46.932598,-122.82944099999999,721.961,51.541,773.502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2202,"swastikas, ""kkk,"" and ""auschwitz"" written in middle school student's yearbook.",6073,0.9945205479452055,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1262,swastika was drawn on jewish school.,34029,0.9945205479452055,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
986,student was target of anti-semitic bullying.,4013,0.9095890410958904,"3,817,117",33.346540999999995,-112.495534,"9,200.14",24.246,"9,224.39",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1333,elementary school teacher performed nazi salute to class during the united states pledge of allegiance.,6037,0.9095890410958904,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2147,middle school teacher assigned an anti-semitic and pseudo-historical book that demonized israeli jews.,6073,0.9095890410958904,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1265,swastikas discovered in stairwell at jewish day school.,34029,0.9095890410958904,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,several swastikas spray-painted on jungle gym and building door at jewish day school.,34029,0.9095890410958904,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
360,three jewish children were followed home from the school bus and had their yarmulkes forcibly removed.,36047,0.9095890410958904,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1969,jewish student received text from his classmates that depicted him dying in a gas chamber.,36119,0.9095890410958904,"949,113",41.152770000000004,-73.745912,430.497,69.498,499.995,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1589,a jewish student was repeatedly targeted with anti-semitic comments from other students.,55079,0.9095890410958904,"947,735",43.017655,-87.481575,241.402,948.137,"1,189.54",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
113,anti-semitic flyers referencing local high schools found on public transportation.,6013,0.8246575342465754,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1854,"members of a high school cheerleading squad made references to burning jews and posted ""hail hitler"" on social media.",6013,0.8246575342465754,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1334,jewish middle school student harassed by classmate at school and via text and social media.,6037,0.8246575342465754,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
306,jewish student at public high school was target of anti-semitic harassment in a facebook group chat.,8013,0.8246575342465754,"294,567",40.094826,-105.39838200000001,726.289,14.081,740.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
268,student found book covered with anti-semitic symbolism in history class.,12099,0.8246575342465754,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2339,"at least ten different synagogues and day schools received anti-semitic, anti-government mailings over a period of two months.",29189,0.8246575342465754,"998,954",38.640702000000005,-90.445954,507.8,15.218,523.018,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
605,swastika graffiti discovered on pipe on side of school building.,34007,0.8246575342465754,"513,657",39.802352,-74.961251,221.263,6.03,227.293,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
786,"student anonymously posted ""the jew killer"" as username in class game projected onto smartboard.",34023,0.8246575342465754,"809,858",40.439593,-74.407585,308.914,13.913,322.827,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2400,school playground vandalized with swastika.,42045,0.8246575342465754,"558,979",39.91667,-75.398786,183.843,6.76,190.603,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1280,middle school student had a piece of paper with a swastika drawn on it placed in his backpack during the school day.,6041,0.7424657534246575,"252,409",38.051817,-122.745974,520.306,307.886,828.192,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1137,high school student reportedly wore a nazi uniform to school for halloween.,6065,0.7424657534246575,"2,189,641",33.729828000000005,-116.00223899999999,"7,206.48",96.94,"7,303.42",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2672,"""burn jews,"" the n-word, ""gay,"" ""bitch,"" trump,"" and a drawing of a penis were written on a elementary school wall.",6065,0.7424657534246575,"2,189,641",33.729828000000005,-116.00223899999999,"7,206.48",96.94,"7,303.42",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
460,"jewish high school senior called a ""kike"" by classmates and faced multiple incidents of anti-semitic ""jokes.""",6073,0.7424657534246575,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2142,"student called peer a ""dirty jew"" and harassed him via social media, referencing hitler and ovens.",6073,0.7424657534246575,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1326,high school student victim of anti-semitic harassment and bullying by another student.,8005,0.7424657534246575,"572,003",39.644632,-104.331733,798.1,7.337,805.437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
269,student harassed other students and drew swastikas on notebooks.,12099,0.7424657534246575,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2630,middle school student was the victim of anti-semitic bullying at school and targeted on social media.,12099,0.7424657534246575,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
456,"high school student experienced ongoing harassment by student who called him ""jew boy"" and ""jack the jew.""",13057,0.7424657534246575,"214,346",34.244316999999995,-84.47505699999999,421.674,12.732,434.406,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,middle school students harassed other students with anti-semitic jokes.,13121,0.7424657534246575,"920,581",33.790034000000006,-84.468182,526.635,7.69,534.325,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
111,elementary school student victim of anti-semitic bullying by peer.,13121,0.7424657534246575,"920,581",33.790034000000006,-84.468182,526.635,7.69,534.325,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1772,swastika made of rubber pellets found on bench near a school athletic field.,25017,0.7424657534246575,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
987,anti-semitic images and statements found on hacked google document of middle school student.,25017,0.7424657534246575,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2273,anti-semitic flyer sent to jewish school.,25021,0.7424657534246575,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2609,swastika etched into computer at a high school.,25021,0.7424657534246575,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,jewish student heard shouting outside his house about jews controlling economy and other anti-semitic stereotypes.,26161,0.7424657534246575,"344,791",42.252327,-83.844634,705.965,16.454,722.419,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1075,jewish student victim of anti-semitic harassment by classmate.,34025,0.7424657534246575,"630,380",40.287056,-74.152446,468.793,196.527,665.32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
791,school restroom vandalized with swastikas.,36059,0.7424657534246575,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1658,"swastika and the words ""kill jews"" drawn in middle school bathroom.",45019,0.7424657534246575,"350,209",32.800458,-79.94248,916.089,441.907,"1,358.00",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2214,jewish student overheard anti-semitic joke regarding the holocaust at school.,49035,0.7424657534246575,"1,029,655",40.667882,-111.92424399999999,742.282,65.085,807.367,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1335,"jewish student targeted with anti-semitic harassment after substitute teacher fails to stop students doing the ""heil hitler"" and chanting ""kill the jews.""",6037,0.6575342465753424,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1881,"peers said ""heil hitler"" to jewish middle school girl.",6065,0.6575342465753424,"2,189,641",33.729828000000005,-116.00223899999999,"7,206.48",96.94,"7,303.42",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1217,boys performed nazi salute to jewish student during a soccer game.,6073,0.6575342465753424,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
749,"a school was vandalized with anti-semitic graffiti that included swastikas and the message ""we are hitler youth.""",8031,0.6575342465753424,"600,158",39.761849,-104.880625,153,1.631,154.631,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
651,jewish high school student victim of anti-semitic harassment at school.,8059,0.6575342465753424,"534,543",39.586459999999995,-105.24560100000001,764.208,9.825,774.033,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2367,swastika vandalism at a high school targeted jewish students.,8107,0.6575342465753424,"23,509",40.48316,-106.985289,"2,362.03",6.11,"2,368.14",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1566,"jewish student heard individuals in a car chanting ""white power"" as they drove past her.",9007,0.6575342465753424,"165,676",41.434525,-72.524227,369.301,69.762,439.063,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
949,swastika vandalism discovered in a bathroom at a high school.,12001,0.6575342465753424,"247,336",29.67574,-82.357221,875.02,93.788,968.808,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1502,middle school student made anti-semitic remarks and gave a jewish student a piece of paper with a swastika drawing on it.,13067,0.6575342465753424,"688,078",33.93994,-84.574166,339.549,4.969,344.518,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
118,swastika drawn in school bathroom.,13121,0.6575342465753424,"920,581",33.790034000000006,-84.468182,526.635,7.69,534.325,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
618,jewish elementary school student told by another student that jewish people are an inferior species.,25011,0.6575342465753424,"71,372",42.583791,-72.591655,699.319,25.255,724.574,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
809,swastika graffitied on school building.,25017,0.6575342465753424,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1770,two incidents of swastikas carved into benches in high school locker room.,25017,0.6575342465753424,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1693,"jewish high school student told to ""go back to the concentration camp"" by football teammate.",25021,0.6575342465753424,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2274,"swastikas found on middle school students' papers, school bulletin board, and paper covering a bookshelf.",25021,0.6575342465753424,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2380,"high school student tried to give jewish student a piece of paper with a swastika and ""burn the jews.""",25021,0.6575342465753424,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
255,student made anti-semitic comments to jewish student.,26125,0.6575342465753424,"1,202,362",42.660452,-83.38421,867.663,39.631,907.294,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
254,non-jewish student verbally threatened and harassed jewish student.,26125,0.6575342465753424,"1,202,362",42.660452,-83.38421,867.663,39.631,907.294,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
256,etching of swastika discovered on school property.,26125,0.6575342465753424,"1,202,362",42.660452,-83.38421,867.663,39.631,907.294,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2535,"jewish student told by another student, ""all jews should go back to auschwitz.""",26125,0.6575342465753424,"1,202,362",42.660452,-83.38421,867.663,39.631,907.294,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
760,anti-semitic art featured student exhibition.,26163,0.6575342465753424,"1,820,584",42.284664,-83.261953,612.08,60.597,672.677,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1604,jewish high school student discovered swastikas drawn on his notebook by other students.,27053,0.6575342465753424,"1,152,425",45.006064,-93.475185,553.591,52.956,606.547,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1618,"high school students chanted ""jews and hispanics go home!"" in aftermath of 2016 presidential election.",27053,0.6575342465753424,"1,152,425",45.006064,-93.475185,553.591,52.956,606.547,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
95,a high school student was tagged in an instagram post that included pictures of hitler and anti-semitic comments.,37021,0.6575342465753424,"238,318",35.609371,-82.530426,656.672,3.469,660.141,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1843,swastika etched into desk at middle school.,31055,0.6575342465753424,"517,110",41.297090999999995,-96.154066,328.455,10.892,339.347,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
138,school bench vandalized with swastikas and other vulgar drawings.,33015,0.6575342465753424,"295,223",42.98936,-71.099437,694.72,100.39,795.11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
516,"middle school student victim of anti-semitic harassment, called a ""dirty jew.""",34007,0.6575342465753424,"513,657",39.802352,-74.961251,221.263,6.03,227.293,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
517,"high school student victim of anti-semitic harassment by classmate who drew swastika and the letter ""n"" on victim's body during class.",34007,0.6575342465753424,"513,657",39.802352,-74.961251,221.263,6.03,227.293,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1329,school officials found swastika traced in wood chips of school playground.,34013,0.6575342465753424,"783,969",40.787217,-74.24613599999999,126.212,3.419,129.631,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2313,swastika graffiti discovered in middle school bathroom.,34037,0.6575342465753424,"149,265",41.137423999999996,-74.691855,519.014,16.729,535.743,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18,anti-semitic bullying at school.,35001,0.6575342465753424,"662,564",35.054002000000004,-106.66906499999999,"1,160.83",6.36,"1,167.19",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1058,school's faculty restroom vandalized with swastika.,36059,0.6575342465753424,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1972,school's restroom vandalized with swastika.,36059,0.6575342465753424,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,school's mural vandalized with swastika.,36061,0.6575342465753424,"1,585,873",40.776557000000004,-73.970174,22.829,10.762,33.591,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,high school desk vandalized with swastikas and anti-semitic comments.,36081,0.6575342465753424,"2,230,722",40.658557,-73.837929,108.532,69.675,178.207,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2361,school's basketball court vandalized with swastika.,36085,0.6575342465753424,"468,730",40.563855,-74.137063,58.37,43.921,102.291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2362,school grounds vandalized with two swastikas.,36085,0.6575342465753424,"468,730",40.563855,-74.137063,58.37,43.921,102.291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
478,high school students performed nazi salutes and vandalized school property with swastikas.,42077,0.6575342465753424,"349,497",40.614241,-75.590627,345.166,3.073,348.239,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1089,student came to his spanish class in nazi uniform and taught class the nazi salute.,48201,0.6575342465753424,"4,092,459",29.857273,-95.39303699999999,"1,703.48",74.005,"1,777.48",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
150,high school student victim of anti-semitic harassment at school.,48453,0.6575342465753424,"1,024,266",30.239513,-97.69126999999999,990.202,32.806,"1,023.01",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2116,teachers made jewish students wear yellow stars in lesson about immigration and discrimination.,49035,0.6575342465753424,"1,029,655",40.667882,-111.92424399999999,742.282,65.085,807.367,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
422,"high school football players and their families received a flood of nazi, pornographic, and anti-semitic hate messages.",51059,0.6575342465753424,"1,081,726",38.833743,-77.276117,390.969,15.277,406.246,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1304,jewish student victim of anti-semitic harassment.,51107,0.6575342465753424,"312,311",39.08113,-77.638857,515.561,5.577,521.138,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2387,"high school student told peers: ""we have to get rid of the jews once and for all.""",55055,0.6575342465753424,"83,686",43.013807,-88.773986,556.474,26.263,582.737,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1591,middle school students expressed support for hitler during a mock election.,55079,0.6575342465753424,"947,735",43.017655,-87.481575,241.402,948.137,"1,189.54",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1592,a high school student presented a jewish student with a drawing of hitler.,55079,0.6575342465753424,"947,735",43.017655,-87.481575,241.402,948.137,"1,189.54",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1596,jewish high school student's locker defaced with swastika graffiti.,55079,0.6575342465753424,"947,735",43.017655,-87.481575,241.402,948.137,"1,189.54",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
